X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location,primary_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,year,month,time,occurrencedayofyear,dayofweek,occurrencehour,MCI,Hood_ID,Neighbourhood,Long,Lat,ObjectId,Zone,Season,Arrest
-8861887.221,5425958.801,80835,GO-20161736290,D23,2016/09/30 04:00:00+00,2016/09/30 04:00:00+00,"Gas Station (Self, Full, Attached Convenience)",Commercial,2120,200,B&E,2016,September,30,274,Friday    ,5,2016,September,30,274,Friday    ,5,Break and Enter,1,West Humber-Clairville,-79.60768737,43.74431226,1743,North,Monsoon,1
-8862616.591,5426141.131,80865,GO-20161737641,D23,2016/09/30 04:00:00+00,2016/09/30 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,September,30,274,Friday    ,10,2016,September,30,274,Friday    ,10,Break and Enter,1,West Humber-Clairville,-79.61423941,43.74549552,1744,North,Monsoon,1
-8860955.827,5425032.639,80903,GO-20161741812,D23,2016/09/30 04:00:00+00,2016/09/30 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2016,September,30,274,Friday    ,21,2016,September,30,274,Friday    ,21,Robbery,1,West Humber-Clairville,-79.59932051,43.73830142,1745,North,Monsoon,1
-8861870.49,5425081.825,81039,GO-20161750426,D23,2016/10/01 04:00:00+00,2016/10/02 04:00:00+00,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2120,200,B&E,2016,October,2,276,Sunday    ,9,2016,October,1,275,Saturday  ,21,Break and Enter,1,West Humber-Clairville,-79.60753707,43.73862066,1746,North,Monsoon,1
-8861870.49,5425081.825,81126,GO-20161756215,D23,2016/10/02 04:00:00+00,2016/10/03 04:00:00+00,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2120,200,B&E,2016,October,3,277,Monday    ,9,2016,October,2,276,Sunday    ,17,Break and Enter,1,West Humber-Clairville,-79.60753707,43.73862066,1747,North,Monsoon,1
-8860965.982,5423893.901,81136,GO-20161756067,D23,2016/10/01 04:00:00+00,2016/10/03 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2016,October,3,277,Monday    ,9,2016,October,1,275,Saturday  ,15,Break and Enter,1,West Humber-Clairville,-79.59941174,43.73091013,1748,North,Monsoon,1
-8861870.49,5425081.825,81137,GO-20161757676,D23,2016/09/29 04:00:00+00,2016/10/03 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,October,3,277,Monday    ,12,2016,September,29,273,Thursday  ,23,Break and Enter,1,West Humber-Clairville,-79.60753707,43.73862066,1749,North,Monsoon,1
-8861462.901,5425855.512,81187,GO-20161761795,D23,2016/10/04 04:00:00+00,2016/10/04 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2016,October,4,278,Tuesday   ,4,2016,October,4,278,Tuesday   ,4,Break and Enter,1,West Humber-Clairville,-79.60387564,43.74364194,1750,North,Monsoon,1
-8857731.852,5422122.114,81192,GO-20161762170,D23,2016/10/04 04:00:00+00,2016/10/04 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2016,October,4,278,Tuesday   ,7,2016,October,4,278,Tuesday   ,0,Break and Enter,1,West Humber-Clairville,-79.57035905,43.71940805,1751,North,Monsoon,1
-8860686.993,5426089.282,81205,GO-20161764003,D23,2016/10/04 04:00:00+00,2016/10/04 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,October,4,278,Tuesday   ,11,2016,October,4,278,Tuesday   ,3,Assault,1,West Humber-Clairville,-79.59690554,43.74515904,1752,North,Monsoon,1
-8861870.49,5425081.825,81254,GO-20161768585,D23,2016/10/05 04:00:00+00,2016/10/05 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2120,220,B&E W'Intent,2016,October,5,279,Wednesday ,3,2016,October,5,279,Wednesday ,2,Break and Enter,1,West Humber-Clairville,-79.60753707,43.73862066,1753,North,Monsoon,1
-8856749.567,5419275.605,81265,GO-20161768770,D23,2016/10/05 04:00:00+00,2016/10/05 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2016,October,5,279,Wednesday ,4,2016,October,5,279,Wednesday ,1,Break and Enter,1,West Humber-Clairville,-79.56153504,43.70092446,1754,North,Monsoon,1
-8856939.665,5419811.169,81294,GO-20161770167,D23,2016/10/04 04:00:00+00,2016/10/05 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,October,5,279,Wednesday ,10,2016,October,4,278,Tuesday   ,21,Break and Enter,1,West Humber-Clairville,-79.56324272,43.70440254,1755,North,Monsoon,1
-8860965.982,5423893.901,81369,GO-20161776418,D23,2016/10/06 04:00:00+00,2016/10/06 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2016,October,6,280,Thursday  ,15,2016,October,6,280,Thursday  ,7,Assault,1,West Humber-Clairville,-79.59941174,43.73091013,1756,North,Monsoon,1
-8863329.414,5425811.479,81393,GO-20161780427,D23,2016/10/06 04:00:00+00,2016/10/06 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2016,October,6,280,Thursday  ,21,2016,October,6,280,Thursday  ,10,Assault,1,West Humber-Clairville,-79.62064281,43.74335617,1757,North,Monsoon,1
-8863059.034,5424117.868,81422,GO-20161783478,D23,2016/10/07 04:00:00+00,2016/10/07 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2016,October,7,281,Friday    ,8,2016,October,7,281,Friday    ,8,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,1758,North,Monsoon,1
-8864229.911,5426532.753,81680,GO-20161805426,D23,2016/10/11 04:00:00+00,2016/10/11 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2120,200,B&E,2016,October,11,285,Tuesday   ,6,2016,October,11,285,Tuesday   ,5,Break and Enter,1,West Humber-Clairville,-79.62873211,43.74803693,1759,North,Monsoon,1
-8858314.587,5419433.432,81695,GO-20161807876,D23,2016/10/07 04:00:00+00,2016/10/11 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2120,220,B&E W'Intent,2016,October,11,285,Tuesday   ,13,2016,October,7,281,Friday    ,16,Break and Enter,1,West Humber-Clairville,-79.57559385,43.70194945,1760,North,Monsoon,1
-8861664.974,5423588.653,81697,GO-20161807276,D23,2016/10/11 04:00:00+00,2016/10/11 04:00:00+00,Schools During Supervised Activity,Educational,1610,220,Robbery - Other,2016,October,11,285,Tuesday   ,11,2016,October,11,285,Tuesday   ,10,Robbery,1,West Humber-Clairville,-79.60569089,43.72892868,1761,North,Monsoon,1
-8860525.974,5424911.616,81714,GO-20161810034,D23,2016/09/06 04:00:00+00,2016/10/11 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,October,11,285,Tuesday   ,19,2016,September,6,250,Tuesday   ,0,Assault,1,West Humber-Clairville,-79.59545908,43.73751593,1762,North,Monsoon,1
-8858399.37,5424010.725,81763,GO-20161813807,D23,2016/09/26 04:00:00+00,2016/10/12 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2016,October,12,286,Wednesday ,10,2016,September,26,270,Monday    ,23,Assault,1,West Humber-Clairville,-79.57635547,43.73166845,1763,North,Monsoon,1
-8856749.567,5419275.605,81784,GO-20161813445,D23,2016/10/11 04:00:00+00,2016/10/12 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2016,October,12,286,Wednesday ,9,2016,October,11,285,Tuesday   ,17,Break and Enter,1,West Humber-Clairville,-79.56153504,43.70092446,1764,North,Monsoon,1
-8857803.14,5417076.99,81891,GO-20161822549,D23,2016/10/07 04:00:00+00,2016/10/13 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2016,October,13,287,Thursday  ,16,2016,October,7,281,Friday    ,15,Theft Over,1,West Humber-Clairville,-79.57099944,43.68664402,1765,North,Monsoon,1
-8861462.901,5425855.512,81990,GO-20161831992,D23,2016/10/15 04:00:00+00,2016/10/15 04:00:00+00,Bar / Restaurant,Commercial,1430,100,Assault,2016,October,15,289,Saturday  ,0,2016,October,15,289,Saturday  ,0,Assault,1,West Humber-Clairville,-79.60387564,43.74364194,1766,North,Winter,1
-8859613.905,5417519.307,82026,GO-20161833707,D23,2016/10/15 04:00:00+00,2016/10/15 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2016,October,15,289,Saturday  ,9,2016,October,15,289,Saturday  ,0,Theft Over,1,West Humber-Clairville,-79.58726582,43.68951723,1767,North,Winter,1
-8862616.106,5424091.143,82301,GO-20161852675,D23,2016/10/10 04:00:00+00,2016/10/18 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2016,October,18,292,Tuesday   ,10,2016,October,10,284,Monday    ,20,Assault,1,West Humber-Clairville,-79.61423505,43.73219045,1768,North,Winter,1
-8857840.203,5420911.678,82464,GO-20161864531,D23,2016/10/20 04:00:00+00,2016/10/20 04:00:00+00,Schools During Un-Supervised Activity,Educational,2120,200,B&E,2016,October,20,294,Thursday  ,7,2016,October,20,294,Thursday  ,0,Break and Enter,1,West Humber-Clairville,-79.57133239,43.71154887,1769,North,Winter,1
-8859735.889,5419537.475,82484,GO-20161865331,D23,2016/10/20 04:00:00+00,2016/10/20 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,2016,October,20,294,Thursday  ,10,2016,October,20,294,Thursday  ,7,Theft Over,1,West Humber-Clairville,-79.58836162,43.70262513,1770,North,Winter,1
-8857840.203,5420911.678,82485,GO-20161866646,D23,2016/10/19 04:00:00+00,2016/10/20 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2016,October,20,294,Thursday  ,13,2016,October,19,293,Wednesday ,16,Break and Enter,1,West Humber-Clairville,-79.57133239,43.71154887,1771,North,Winter,1
-8861049.963,5426864.068,82494,GO-20161868207,D23,2014/09/27 04:00:00+00,2016/10/20 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2016,October,20,294,Thursday  ,18,2014,September,27,270,Saturday  ,16,Assault,1,West Humber-Clairville,-79.60016615,43.7501869,1772,North,Winter,1
-8861017.667,5424062.407,82662,GO-20161880218,D23,2016/10/22 04:00:00+00,2016/10/22 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,October,22,296,Saturday  ,16,2016,October,22,296,Saturday  ,15,Assault,1,West Humber-Clairville,-79.59987603,43.73200392,1773,North,Winter,1
-8857840.203,5420911.678,82745,GO-20161884131,D23,2016/10/21 04:00:00+00,2016/10/23 04:00:00+00,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2120,220,B&E W'Intent,2016,October,23,297,Sunday    ,8,2016,October,21,295,Friday    ,21,Break and Enter,1,West Humber-Clairville,-79.57133239,43.71154887,1774,North,Winter,1
-8857524.13,5421530.995,82757,GO-20161885350,D23,2016/10/22 04:00:00+00,2016/10/23 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2016,October,23,297,Sunday    ,13,2016,October,22,296,Saturday  ,6,Break and Enter,1,West Humber-Clairville,-79.56849305,43.71557013,1775,North,Winter,1
-8861664.974,5423588.653,82780,GO-20161887402,D23,2016/10/23 04:00:00+00,2016/10/23 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,200,Robbery - Mugging,2016,October,23,297,Sunday    ,20,2016,October,23,297,Sunday    ,20,Robbery,1,West Humber-Clairville,-79.60569089,43.72892868,1776,North,Winter,1
-8861664.974,5423588.653,82839,GO-20161890490,D23,2016/10/24 04:00:00+00,2016/10/24 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,2016,October,24,298,Monday    ,10,2016,October,24,298,Monday    ,5,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,1777,North,Winter,1
-8859226.256,5416796.308,82955,GO-20161901141,D23,2016/10/26 04:00:00+00,2016/10/26 04:00:00+00,Bar / Restaurant,Commercial,2120,220,B&E W'Intent,2016,October,26,300,Wednesday ,0,2016,October,26,300,Wednesday ,0,Break and Enter,1,West Humber-Clairville,-79.58378351,43.68482069,1778,North,Winter,1
-8860103.484,5424797.385,82966,GO-20161902996,D23,2016/10/24 04:00:00+00,2016/10/26 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,October,26,300,Wednesday ,10,2016,October,24,298,Monday    ,15,Assault,1,West Humber-Clairville,-79.59166379,43.73677452,1779,North,Winter,1
-8864916.1,5426440.569,82983,GO-20161904182,D23,2016/10/26 04:00:00+00,2016/10/26 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2016,October,26,300,Wednesday ,12,2016,October,26,300,Wednesday ,12,Assault,1,West Humber-Clairville,-79.63489625,43.74743872,1780,North,Winter,1
-8857451.639,5421312.709,83149,GO-20161917701,D23,2016/10/28 04:00:00+00,2016/10/28 04:00:00+00,Convenience Stores,Commercial,1430,100,Assault,2016,October,28,302,Friday    ,15,2016,October,28,302,Friday    ,15,Assault,1,West Humber-Clairville,-79.56784186,43.71415282,1781,North,Winter,1
-8857451.639,5421312.709,83150,GO-20161917701,D23,2016/10/28 04:00:00+00,2016/10/28 04:00:00+00,Convenience Stores,Commercial,1430,100,Assault,2016,October,28,302,Friday    ,15,2016,October,28,302,Friday    ,15,Assault,1,West Humber-Clairville,-79.56784186,43.71415282,1782,North,Winter,1
-8857604.182,5421752.747,83164,GO-20161916251,D23,2016/10/27 04:00:00+00,2016/10/28 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2016,October,28,302,Friday    ,11,2016,October,27,301,Thursday  ,22,Theft Over,1,West Humber-Clairville,-79.56921217,43.71700991,1783,North,Winter,1
-8861220.527,5421973.629,83172,GO-20161917326,D23,2016/10/27 04:00:00+00,2016/10/28 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,2016,October,28,302,Friday    ,14,2016,October,27,301,Thursday  ,21,Theft Over,1,West Humber-Clairville,-79.60169835,43.71844401,1784,North,Winter,1
-8859987.829,5421911.057,83246,GO-20161922851,D23,2016/10/28 04:00:00+00,2016/10/29 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,October,29,303,Saturday  ,12,2016,October,28,302,Friday    ,11,Break and Enter,1,West Humber-Clairville,-79.59062484,43.71803776,1785,North,Winter,1
-8858474.176,5417626.417,83303,GO-20161927944,D23,2016/10/30 04:00:00+00,2016/10/30 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,October,30,304,Sunday    ,5,2016,October,30,304,Sunday    ,3,Assault,1,West Humber-Clairville,-79.57702746,43.69021298,1786,North,Winter,1
-8858474.176,5417626.417,83350,GO-20161930709,D23,2016/10/29 04:00:00+00,2016/10/30 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2016,October,30,304,Sunday    ,17,2016,October,29,303,Saturday  ,23,Assault,1,West Humber-Clairville,-79.57702746,43.69021298,1787,North,Winter,1
-8861035.436,5424140.807,83370,GO-20161932500,D23,2016/10/31 04:00:00+00,2016/10/31 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,2016,October,31,305,Monday    ,0,2016,October,31,305,Monday    ,0,Robbery,1,West Humber-Clairville,-79.60003565,43.73251282,1788,North,Winter,1
-8857889.69,5421484.394,83399,GO-20161934246,D23,2016/10/29 04:00:00+00,2016/10/31 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,October,31,305,Monday    ,9,2016,October,29,303,Saturday  ,17,Break and Enter,1,West Humber-Clairville,-79.57177694,43.71526756,1789,North,Winter,1
-8858204.211,5422634.318,83449,GO-20161938521,D23,2016/10/31 04:00:00+00,2016/10/31 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,210,Unlawfully In Dwelling-House,2016,October,31,305,Monday    ,22,2016,October,31,305,Monday    ,22,Break and Enter,1,West Humber-Clairville,-79.57460233,43.7227334,1790,South,Winter,1
-8859613.905,5417519.307,83477,GO-20161938976,D23,2016/11/01 04:00:00+00,2016/11/01 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2016,November,1,306,Tuesday   ,2,2016,November,1,306,Tuesday   ,2,Assault,1,West Humber-Clairville,-79.58726582,43.68951723,1791,South,Winter,1
-8858925.125,5421265.512,83494,GO-20161940847,D23,2016/10/28 04:00:00+00,2016/11/01 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,November,1,306,Tuesday   ,9,2016,October,28,302,Friday    ,2,Break and Enter,1,West Humber-Clairville,-79.58107841,43.71384637,1792,South,Summer,1
-8862666.847,5425895.205,83659,GO-20161954777,D23,2016/11/02 04:00:00+00,2016/11/03 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,November,3,308,Thursday  ,11,2016,November,2,307,Wednesday ,16,Break and Enter,1,West Humber-Clairville,-79.61469087,43.74389954,1793,South,Summer,1
-8861664.974,5423588.653,83683,GO-20161958151,D23,2016/11/03 04:00:00+00,2016/11/03 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,November,3,308,Thursday  ,20,2016,November,3,308,Thursday  ,20,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,1794,South,Summer,1
-8860465.598,5424680.918,83791,GO-20161965048,D23,2016/11/04 04:00:00+00,2016/11/04 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,November,4,309,Friday    ,23,2016,November,4,309,Friday    ,21,Assault,1,West Humber-Clairville,-79.59491671,43.73601858,1795,South,Summer,1
-8860465.598,5424680.918,83792,GO-20161965048,D23,2016/11/04 04:00:00+00,2016/11/04 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,November,4,309,Friday    ,23,2016,November,4,309,Friday    ,21,Assault,1,West Humber-Clairville,-79.59491671,43.73601858,1796,South,Summer,1
-8860465.568,5424181.382,83835,GO-20161967467,D23,2016/11/05 04:00:00+00,2016/11/05 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,220,B&E W'Intent,2016,November,5,310,Saturday  ,12,2016,November,5,310,Saturday  ,9,Break and Enter,1,West Humber-Clairville,-79.59491644,43.73277619,1797,South,Summer,1
-8859316.515,5422127.163,83926,GO-20161974146,D23,2016/11/04 04:00:00+00,2016/11/06 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,November,6,311,Sunday    ,11,2016,November,4,309,Friday    ,0,Assault,1,West Humber-Clairville,-79.58459432,43.71944083,1798,South,Summer,1
-8861212.053,5427759.983,83935,GO-20161975346,D23,2016/11/06 04:00:00+00,2016/11/06 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2016,November,6,311,Sunday    ,15,2016,November,6,311,Sunday    ,15,Assault,1,West Humber-Clairville,-79.60162223,43.75600029,1799,South,Summer,1
-8862791.419,5422812.428,83985,GO-20161978551,D23,2016/11/07 05:00:00+00,2016/11/07 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,November,7,312,Monday    ,7,2016,November,7,312,Monday    ,7,Assault,1,West Humber-Clairville,-79.61580992,43.72388969,1800,South,Summer,1
-8861138.56,5424467.594,98898,GO-2017807117,D23,2017/05/08 04:00:00+00,2017/05/08 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2017,May,8,128,Monday    ,4,2017,May,8,128,Monday    ,4,Break and Enter,1,West Humber-Clairville,-79.60096203,43.73463396,1801,South,Summer,1
